iteration,observerX1AngularPosition,observerX2AngularVelocity,realAngularPosition,motorAngularSpeed 
3798,-2.230971892622727,0.8642623170852849,-2.2800000000000002,0.0
3799,-2.2308625245578213,0.8661215741839114,-2.2800000000000002,0.0
3800,-2.2307356893719574,0.8682777723382692,-2.2800000000000002,0.0
3801,-2.2304578470197205,0.8730010923151333,-2.2800000000000002,0.0
3802,-2.2303042601112555,0.8756120697534553,-2.2800000000000002,0.0
3803,-2.230003837334632,0.8807192569457143,-2.2800000000000002,0.0
3804,-2.229870931447515,0.8829786570225899,-2.2800000000000002,0.0
3805,-2.2297524357831615,0.8849930833131093,-2.2800000000000002,0.0
3806,-2.229625369715601,0.8871532064580397,-2.2800000000000002,0.0
3807,-2.229507080305355,0.8891641264290177,-2.2800000000000002,0.0
3808,-2.2293935655702906,0.8910938769221648,-2.2800000000000002,0.0
3809,-2.229268888379591,0.893213389160944,-2.2800000000000002,0.0
3810,-2.2290712981208074,0.8965724235555467,-2.2800000000000002,0.0
3811,-2.2287996896294717,0.9011897679022014,-2.2800000000000002,0.0
3812,-2.228540924429119,0.9055887763029644,-2.2800000000000002,0.0
3813,-2.228406353102818,0.9078764888476023,-2.2800000000000002,0.0
3814,-2.228276682665486,0.9100808862799676,-2.2800000000000002,0.0
3815,-2.228162663064598,0.9120192194931519,-2.2800000000000002,0.0
3816,-2.2280475136714406,0.9139767591749745,-2.2800000000000002,0.0
3817,-2.2279269831511908,0.9160257780173512,-2.2800000000000002,0.0
3818,-2.2277277028218707,0.9194135436128322,-2.2800000000000002,0.0
3819,-2.227536583462506,0.9226625727193843,-2.2800000000000002,0.0
3820,-2.2273074483353192,0.9265578698785961,-2.2800000000000002,0.0
3821,-2.227126173856101,0.9296395360231495,-2.2800000000000002,0.0
3822,-2.2270081060924767,0.9316466880034412,-2.2800000000000002,0.0
3823,-2.226877795340096,0.9338619707925149,-2.2800000000000002,0.0
3824,-2.226764302154509,0.9357913549463286,-2.2800000000000002,0.0
3825,-2.2266443596190064,0.9378303780486921,-2.2800000000000002,0.0
3826,-2.226469974707748,0.9407949215384371,-2.2800000000000002,0.0
3827,-2.226255853176828,0.9444349875621778,-2.2800000000000002,0.0
3828,-2.225983918371343,0.9490578792531863,-2.2800000000000002,0.0
3829,-2.2257899083478274,0.9523560496514957,-2.2800000000000002,0.0
3830,-2.22566945478949,0.9544037601423887,-2.2800000000000002,0.0
3831,-2.225549700040852,0.9564395908684369,-2.2800000000000002,0.0
3832,-2.225430348568543,0.9584685658969181,-2.2800000000000002,0.0
3833,-2.2253061977932966,0.9605791290753464,-2.2800000000000002,0.0
3834,-2.2251853932926795,0.9626328055851257,-2.2800000000000002,0.0
3835,-2.2250033276496954,0.9657279215148276,-2.2800000000000002,0.0
3836,-2.2246871155098025,0.9711035278913347,-2.2800000000000002,0.0
3837,-2.224542240614739,0.9735664011067323,-2.2800000000000002,0.0
3838,-2.224445026266872,0.9752190450200301,-2.2800000000000002,0.0
3839,-2.2243224824435908,0.9773022900152789,-2.2800000000000002,0.0
3840,-2.2242003388145815,0.9793787317079262,-2.2800000000000002,0.0
3841,-2.2240778196190853,0.9814615580308753,-2.2800000000000002,0.0
3842,-2.2239590161077607,0.9834812177229406,-2.2800000000000002,0.0
3843,-2.2238368847962313,0.9855574500184899,-2.2800000000000002,0.0
3844,-2.223603172016337,0.989530567275877,-2.2800000000000002,0.0
3845,-2.2234111506718617,0.9927949301313338,-2.2800000000000002,0.0
3846,-2.2232183227747377,0.9960730043818575,-2.2800000000000002,0.0
3847,-2.223084074684675,0.9983552219125484,-2.2800000000000002,0.0
3848,-2.222884541924416,1.0017472788364148,-2.2800000000000002,0.0
3849,-2.2227642699924295,1.0037919016798884,-2.2800000000000002,0.0
3850,-2.2226500933895945,1.0057329039278062,-2.2800000000000002,0.0
3851,-2.2225304063638194,1.0077675833657063,-2.2800000000000002,0.0
3852,-2.2223982177575956,1.0100147896712164,-2.2800000000000002,0.0
3853,-2.2222328834877985,1.0128254722574168,-2.2800000000000002,0.0
3854,-2.221894534220006,1.0185774098092162,-2.2800000000000002,0.0
3855,-2.221739952976148,1.0212052909545273,-2.2800000000000002,0.0
3856,-2.2215302674885473,1.0247699442433928,-2.2800000000000002,0.0
3857,-2.2214207608963954,1.0266315563098072,-2.2800000000000002,0.0
3858,-2.221304026104346,1.0286160477744706,-2.2800000000000002,0.0
3859,-2.2211707077058573,1.0308824605485913,-2.2800000000000002,0.0
3860,-2.2210630882030733,1.0327119920957741,-2.2800000000000002,0.0
3861,-2.220847910763374,1.0363700085703749,-2.2800000000000002,0.0
3862,-2.22064953857656,1.039742335745971,-2.2800000000000002,0.0
3863,-2.220339243218115,1.0450173568391825,-2.2800000000000002,0.0
3864,-2.2202045949302214,1.0473063777332365,-2.2800000000000002,0.0
3865,-2.2200825836755707,1.0493805690621778,-2.2800000000000002,0.0
3866,-2.2199582420350845,1.0514943769503238,-2.2800000000000002,0.0
3867,-2.219836634060345,1.0535617125207892,-2.2800000000000002,0.0
3868,-2.2197165191304795,1.0556036663284007,-2.2800000000000002,0.0
3869,-2.2195269543892606,1.058826266928967,-2.2800000000000002,0.0
3870,-2.2192871462766934,1.062903004842427,-2.2800000000000002,0.0
3871,-2.2190354645885053,1.0671815935414473,-2.2800000000000002,0.0
3872,-2.218854504110102,1.0702579216741896,-2.2800000000000002,0.0
3873,-2.218721669028237,1.07251611806581,-2.2800000000000002,0.0
3874,-2.2186034873684135,1.0745252062827466,-2.2800000000000002,0.0
3875,-2.218483618716359,1.0765629733676063,-2.2800000000000002,0.0
3876,-2.218362691073316,1.0786187432992773,-2.2800000000000002,0.0
3877,-2.2182360559886702,1.0807715397381887,-2.2800000000000002,0.0
3878,-2.218062588455226,1.0837204878066553,-2.2800000000000002,0.0
3879,-2.2177578712461385,1.0889006803610042,-2.2800000000000002,0.0
3880,-2.2176038102605853,1.091519717115345,-2.2800000000000002,0.0
3881,-2.2175072978009243,1.0931604289295433,-2.2800000000000002,0.0
3882,-2.2173903475193897,1.0951485837155908,-2.2800000000000002,0.0
3883,-2.217270549672207,1.0971851471176517,-2.2800000000000002,0.0
3884,-2.217150862646454,1.0992198265554076,-2.2800000000000002,0.0
3885,-2.2170269612239726,1.1013261507375531,-2.2800000000000002,0.0
3886,-2.2169071479808435,1.103362975870706,-2.2800000000000002,0.0
3887,-2.2167256025998205,1.106449247348045,-2.2800000000000002,0.0
3888,-2.216486016140875,1.1105222171500535,-2.2800000000000002,0.0
3889,-2.2161646045003414,1.1159862150390443,-2.2800000000000002,0.0
3890,-2.21603977954325,1.1181082393095696,-2.2800000000000002,0.0
3891,-2.2159247040336085,1.1200645229734492,-2.2800000000000002,0.0
3892,-2.2157967205887212,1.1222402415365091,-2.2800000000000002,0.0
3893,-2.2156857240265984,1.1241271830925739,-2.2800000000000002,0.0
3894,-2.2155587472350824,1.1262857885483242,-2.2800000000000002,0.0
3895,-2.21540966717877,1.128820149505607,-2.2800000000000002,0.0
3896,-2.215160226600725,1.1330606393323293,-2.2800000000000002,0.0
3897,-2.2148521908196908,1.138297247609858,-2.2800000000000002,0.0
3898,-2.214705398050598,1.140792724684408,-2.2800000000000002,0.0
3899,-2.214584855216634,1.1428419528617852,-2.2800000000000002,0.0
3900,-2.214460510497685,1.1449558130839046,-2.2800000000000002,0.0
3901,-2.2143390810707806,1.1470201133412588,-2.2800000000000002,0.0
3902,-2.214219738833961,1.149048931367177,-2.2800000000000002,0.0
3903,-2.214093460848557,1.1511956571190247,-2.2800000000000002,0.0
3904,-2.213891819352538,1.154623562551326,-2.2800000000000002,0.0
3905,-2.2136088975609973,1.1594332330074892,-2.2800000000000002,0.0
3906,-2.213453842232384,1.1620691735938966,-2.2800000000000002,0.0
3907,-2.213362855588029,1.1636159465479254,-2.2800000000000002,0.0
3908,-2.213239893092524,1.1657063089714947,-2.2800000000000002,0.0
3909,-2.213117133772627,1.1677932174097363,-2.2800000000000002,0.0
3910,-2.2129995400939073,1.169792309947969,-2.2800000000000002,0.0
3911,-2.2128587195150615,1.172186259788338,-2.2800000000000002,0.0
3912,-2.212753341122421,1.1739776924632184,-2.2800000000000002,0.0
3913,-2.212549593965483,1.1774413941311546,-2.2800000000000002,0.0
3914,-2.2123377966636326,1.181041948262598,-2.2800000000000002,0.0
3915,-2.212034236949501,1.1862024634028172,-2.2800000000000002,0.0
3916,-2.2119035660159585,1.1884238692730291,-2.2800000000000002,0.0
3917,-2.2117780145465042,1.1905582442537441,-2.2800000000000002,0.0
3918,-2.2116573885973647,1.1926088853891117,-2.2800000000000002,0.0
3919,-2.211534355296991,1.194700451495463,-2.2800000000000002,0.0
3920,-2.2114130797937173,1.1967621350511048,-2.2800000000000002,0.0
3921,-2.211292635470877,1.1988096885393833,-2.2800000000000002,0.0
3922,-2.2111064816486374,1.2019743035174504,-2.2800000000000002,0.0
3923,-2.2107911006893355,1.2073357798255746,-2.2800000000000002,0.0
3924,-2.2106554365126656,1.2096420708289584,-2.2800000000000002,0.0
3925,-2.2105551775805297,1.2113464726752639,-2.2800000000000002,0.0
3926,-2.210436675759562,1.2133610036317097,-2.2800000000000002,0.0
3927,-2.210308301352241,1.215543368556164,-2.2800000000000002,0.0
3928,-2.210191985228897,1.2175207426530068,-2.2800000000000002,0.0
3929,-2.2100685147889987,1.2196197401312772,-2.2800000000000002,0.0
3930,-2.2099489724514614,1.2216519598694062,-2.2800000000000002,0.0
3931,-2.209763979206223,1.2247968450384572,-2.2800000000000002,0.0
3932,-2.2095235831125746,1.2288835786304766,-2.2800000000000002,0.0
3933,-2.2092518053094037,1.2335038012843744,-2.2800000000000002,0.0
3934,-2.209087733202652,1.236293027099147,-2.2800000000000002,0.0
3935,-2.208971906556451,1.238262080084564,-2.2800000000000002,0.0
3936,-2.2088499845775167,1.2403347537264449,-2.2800000000000002,0.0
3937,-2.2087168201026754,1.2425985497987442,-2.2800000000000002,0.0
3938,-2.2086059374440405,1.2444835549955338,-2.2800000000000002,0.0
3939,-2.2084861272829714,1.246520327733706,-2.2800000000000002,0.0
3940,-2.2083314844696873,1.249149255559534,-2.2800000000000002,0.0
3941,-2.208036067254647,1.2541713482152137,-2.2800000000000002,0.0
3942,-2.2078730110366847,1.256943303920575,-2.2800000000000002,0.0
3943,-2.207756540993295,1.2589232946581983,-2.2800000000000002,0.0
3944,-2.2076336339102975,1.261012715069148,-2.2800000000000002,0.0
3945,-2.2075065432152976,1.2631732568841463,-2.2800000000000002,0.0
3946,-2.20737580148047,1.265395866376215,-2.2800000000000002,0.0
3947,-2.2072673138520114,1.2672401560600055,-2.2800000000000002,0.0
3948,-2.2071379697329907,1.2694390060833571,-2.2800000000000002,0.0
3949,-2.206951224851181,1.2726136690741225,-2.2800000000000002,0.0
3950,-2.2067448394611486,1.2761222207046694,-2.2800000000000002,0.0
3951,-2.206415162182629,1.2817267344395062,-2.2800000000000002,0.0
3952,-2.2062957060423245,1.2837574888246785,-2.2800000000000002,0.0
3953,-2.2061783801871373,1.285752028362862,-2.2800000000000002,0.0
3954,-2.206050048874849,1.2879336606717613,-2.2800000000000002,0.0
3955,-2.205934671678479,1.289895073010045,-2.2800000000000002,0.0
3956,-2.2058108780025423,1.2919995655009717,-2.2800000000000002,0.0
3957,-2.2056079035386427,1.2954501313872604,-2.2800000000000002,0.0
3958,-2.2054033652214162,1.2989272827801084,-2.2800000000000002,0.0
3959,-2.205114286531277,1.303841620512476,-2.2800000000000002,0.0
3960,-2.2049487860275767,1.306655129075381,-2.2800000000000002,0.0
3961,-2.204831912707861,1.3086419755105487,-2.2800000000000002,0.0
3962,-2.2047099014568055,1.3107161667784935,-2.2800000000000002,0.0
3963,-2.204580089413534,1.3129229715141064,-2.2800000000000002,0.0
3964,-2.204467799900091,1.3148318932426388,-2.2800000000000002,0.0
3965,-2.2043477773244127,1.3168722770291643,-2.2800000000000002,0.0
3966,-2.204153179319937,1.320180443105253,-2.2800000000000002,0.0
3967,-2.2039547024686614,1.323554549576937,-2.2800000000000002,0.0
3968,-2.203761849943812,1.3268330424993775,-2.2800000000000002,0.0
3969,-2.2036102948134544,1.3294094797154534,-2.2800000000000002,0.0
3970,-2.2034967554544727,1.3313396488181406,-2.2800000000000002,0.0
3971,-2.203376779055884,1.3333792475941544,-2.2800000000000002,0.0
3972,-2.2032506519156385,1.3355234089783214,-2.2800000000000002,0.0
3973,-2.203127236888247,1.3376214644439757,-2.2800000000000002,0.0
3974,-2.2030126662481138,1.339569165326244,-2.2800000000000002,0.0
3975,-2.2028244160039563,1.34276941947692,-2.2800000000000002,0.0
3976,-2.2026001540597475,1.3465818725284702,-2.2800000000000002,0.0
3977,-2.2023073566033835,1.3515594292866584,-2.2800000000000002,0.0
3978,-2.2021661019634866,1.3539607581649074,-2.2800000000000002,0.0
3979,-2.202046864391153,1.355987796894581,-2.2800000000000002,0.0
3980,-2.2019187485719467,1.3581657658210915,-2.2800000000000002,0.0
3981,-2.20180621278428,1.360078874211429,-2.2800000000000002,0.0
3982,-2.2016816772000314,1.3621959791436538,-2.2800000000000002,0.0
3983,-2.2015012462153414,1.365263305883381,-2.2800000000000002,0.0
3984,-2.201282968778852,1.368974022303696,-2.2800000000000002,0.0
3985,-2.2009847163120546,1.3740443142392507,-2.2800000000000002,0.0
3986,-2.200825089487477,1.3767579702570725,-2.2800000000000002,0.0
3987,-2.2007046420861647,1.3788055760793818,-2.2800000000000002,0.0
3988,-2.2005799033263087,1.3809261349969342,-2.2800000000000002,0.0
3989,-2.200458535468858,1.3829893885735964,-2.2800000000000002,0.0
3990,-2.2003292806255423,1.385186720909958,-2.2800000000000002,0.0
3991,-2.2002121887342723,1.387177283061548,-2.2800000000000002,0.0
3992,-2.1999757361317647,1.3911969773041766,-2.2800000000000002,0.0
3993,-2.199810906727923,1.393999077169492,-2.2800000000000002,0.0
3994,-2.19955686386919,1.3983178057679515,-2.2800000000000002,0.0
3995,-2.1993630785743115,1.4016121557808812,-2.2800000000000002,0.0
3996,-2.1992395280941257,1.4037125139440365,-2.2800000000000002,0.0
3997,-2.1991189513969642,1.405762317795779,-2.2800000000000002,0.0
3998,-2.1990062309045255,1.407678566167239,-2.2800000000000002,0.0
3999,-2.198886119056726,1.4097204675798294,-2.2800000000000002,0.0
4000,-2.198757276725155,1.4119107872165433,-2.2800000000000002,0.0
4001,-2.1985020979207857,1.4162488268908198,-2.2800000000000002,0.0
4002,-2.1981898077264677,1.421557760194227,-2.2800000000000002,0.0
4003,-2.1980827238743452,1.4233781856803074,-2.2800000000000002,0.0
4004,-2.1979636710103674,1.4254020843679338,-2.2800000000000002,0.0
4005,-2.1978460280760865,1.427402014250707,-2.2800000000000002,0.0
4006,-2.19771640381606,1.4296056266711625,-2.2800000000000002,0.0
4007,-2.197599499711618,1.4315929964466714,-2.2800000000000002,0.0
4008,-2.1974813980885046,1.4336007240396038,-2.2800000000000002,0.0
4009,-2.1973131516051683,1.4364609142563207,-2.2800000000000002,0.0
4010,-2.197009376397957,1.4416250927789171,-2.2800000000000002,0.0
4011,-2.1968062141436455,1.4450788511022108,-2.2800000000000002,0.0
4012,-2.196611828550195,1.4483834061908691,-2.2800000000000002,0.0
4013,-2.1964976796536395,1.4503239374323118,-2.2800000000000002,0.0
4014,-2.1963744154714053,1.452419428530294,-2.2800000000000002,0.0
4015,-2.1962519701557137,1.4545009988970492,-2.2800000000000002,0.0
4016,-2.196126366352226,1.4566362635563401,-2.2800000000000002,0.0
4017,-2.19590113777479,1.4604651493727547,-2.2800000000000002,0.0
4018,-2.1956996532772917,1.4638903858302266,-2.2800000000000002,0.0
4019,-2.195435953325287,1.4683732850143063,-2.2800000000000002,0.0
4020,-2.1952746056488635,1.4711161955135033,-2.2800000000000002,0.0
4021,-2.1951520218054887,1.4732001208508696,-2.2800000000000002,0.0
4022,-2.1950318022111484,1.4752438539546542,-2.2800000000000002,0.0
4023,-2.1949129648366683,1.4772640893208167,-2.2800000000000002,0.0
4024,-2.1947894081995374,1.4793645521520402,-2.2800000000000002,0.0
4025,-2.194668837659321,1.4814142513357145,-2.2800000000000002,0.0
4026,-2.1945001725072957,1.4842815589201472,-2.2800000000000002,0.0
4027,-2.1942712898115593,1.4881725647476665,-2.2800000000000002,0.0
4028,-2.1940869738231243,1.491305936551057,-2.2800000000000002,0.0
4029,-2.193929046301084,1.4939907044257426,-2.2800000000000002,0.0
4030,-2.193811046263982,1.4959967050564733,-2.2800000000000002,0.0
4031,-2.1936834199183344,1.4981663529324831,-2.2800000000000002,0.0
4032,-2.193566792869259,1.5001490127667698,-2.2800000000000002,0.0
4033,-2.193440367117172,1.5022982505522462,-2.2800000000000002,0.0
4034,-2.193315797669725,1.5044159311588463,-2.2800000000000002,0.0
4035,-2.193195257917819,1.506465106941255,-2.2800000000000002,0.0
4036,-2.1930376874985997,1.5091438040679825,-2.2800000000000002,0.0
4037,-2.192782699552364,1.5134785991539923,-2.2800000000000002,0.0
4038,-2.1924793768806237,1.5186350845735732,-2.2800000000000002,0.0
4039,-2.1923419025764033,1.5209721477453186,-2.2800000000000002,0.0
4040,-2.1922120320421525,1.5231799468275795,-2.2800000000000002,0.0
4041,-2.1921063304098904,1.5249768745760377,-2.2800000000000002,0.0
4042,-2.1919830939339096,1.5270718946677129,-2.2800000000000002,0.0
4043,-2.1918626280617617,1.5291198144942268,-2.2800000000000002,0.0
4044,-2.1916841518928347,1.5321539093659857,-2.2800000000000002,0.0
4045,-2.1913904616865856,1.5371466428722194,-2.2800000000000002,0.0
4046,-2.1911798711352426,1.5407266822450527,-2.2800000000000002,0.0
4047,-2.19099856895356,1.5438088193336625,-2.2800000000000002,0.0
4048,-2.1908796484639033,1.5458304676578218,-2.2800000000000002,0.0
4049,-2.1907483218228663,1.548063020555448,-2.2800000000000002,0.0
4050,-2.190636918902363,1.5499568702040025,-2.2800000000000002,0.0
4051,-2.190516776269838,1.5519992949569341,-2.2800000000000002,0.0
4052,-2.1903977264843326,1.5540231413105265,-2.2800000000000002,0.0
4053,-2.1902103535976973,1.557208480383327,-2.2800000000000002,0.0
4054,-2.189911042143495,1.56229677510477,-2.2800000000000002,0.0
4055,-2.1897017045197464,1.56585551470849,-2.2800000000000002,0.0
4056,-2.1895808661559983,1.5679097668922082,-2.2800000000000002,0.0
4057,-2.1894581253105216,1.5699963612653145,-2.2800000000000002,0.0
4058,-2.189336437291921,1.5720650575815251,-2.2800000000000002,0.0
4059,-2.189212483535409,1.5741722714422257,-2.2800000000000002,0.0
4060,-2.189087612404815,1.5762950806623206,-2.2800000000000002,0.0
4061,-2.1888951354500383,1.5795671888935225,-2.2800000000000002,0.0
4062,-2.1886833412266617,1.5831676906909233,-2.2800000000000002,0.0
4063,-2.18847976646419,1.58662846165294,-2.2800000000000002,0.0
4064,-2.1883730273938307,1.5884430258490476,-2.2800000000000002,0.0
4065,-2.1882558462268555,1.5904351056876271,-2.2800000000000002,0.0
4066,-2.188124045504623,1.5926757179655833,-2.2800000000000002,0.0
4067,-2.1880139570847503,1.5945472211034177,-2.2800000000000002,0.0
4068,-2.1878910807864793,1.5966361181740254,-2.2800000000000002,0.0
4069,-2.187768161389592,1.5987257479211106,-2.2800000000000002,0.0
4070,-2.1875381211989113,1.6026364311626855,-2.2800000000000002,0.0
4071,-2.1873860211824883,1.6052221314418758,-2.2800000000000002,0.0
4072,-2.187094347361454,1.6101805863994587,-2.2800000000000002,0.0
4073,-2.186912016973508,1.61328020299454,-2.2800000000000002,0.0
4074,-2.1867906029389683,1.6153442415817139,-2.2800000000000002,0.0
4075,-2.186678818295031,1.6172445805286504,-2.2800000000000002,0.0
4076,-2.1865591928423176,1.6192782132247743,-2.2800000000000002,0.0
4077,-2.18643200979314,1.6214403250607954,-2.2800000000000002,0.0
4078,-2.1863118302153595,1.6234833778830606,-2.2800000000000002,0.0
4079,-2.1861834865927645,1.6256652194671715,-2.2800000000000002,0.0
4080,-2.1860278802247257,1.6283105277238286,-2.2800000000000002,0.0
4081,-2.1857521404559956,1.6329981037922392,-2.2800000000000002,0.0
4082,-2.1855748033147613,1.6360128351932226,-2.2800000000000002,0.0
4083,-2.185455454917414,1.6380417579481246,-2.2800000000000002,0.0
4084,-2.1853276161571573,1.6402150168724885,-2.2800000000000002,0.0
4085,-2.185212245117733,1.6421763245427035,-2.2800000000000002,0.0
4086,-2.1850924010934656,1.64421367295525,-2.2800000000000002,0.0
4087,-2.184973603739129,1.6462332279789689,-2.2800000000000002,0.0
4088,-2.184768027983806,1.6497280158194656,-2.2800000000000002,0.0
4089,-2.1844959484903215,1.6543533672087034,-2.2800000000000002,0.0
4090,-2.1842696178304477,1.6582009884265596,-2.2800000000000002,0.0
4091,-2.1841098647920774,1.660916790078856,-2.2800000000000002,0.0
4092,-2.1839904548288622,1.6629467594535159,-2.2800000000000002,0.0
4093,-2.1838595991905487,1.6651713053048462,-2.2800000000000002,0.0
4094,-2.183745114747648,1.6671175408341592,-2.2800000000000002,0.0
4095,-2.183623380555542,1.6691870220999572,-2.2800000000000002,0.0
4096,-2.1833572455496335,1.6737113172004032,-2.2800000000000002,0.0
4097,-2.1832050993561216,1.6762978024901052,-2.2800000000000002,0.0
4098,-2.182867550487684,1.6820361332535443,-2.2800000000000002,0.0
4099,-2.182760719066731,1.6838522674097511,-2.2800000000000002,0.0
4100,-2.1826363281706946,1.6859669126423722,-2.2800000000000002,0.0
4101,-2.182494648705163,1.688375463556405,-2.2800000000000002,0.0
4102,-2.182395867429122,1.6900547452491044,-2.2800000000000002,0.0
4103,-2.1822759495215123,1.6920933496784696,-2.2800000000000002,0.0
4104,-2.182085744461592,1.6953268356971134,-2.2800000000000002,0.0
4105,-2.1818686953249173,1.6990166710205876,-2.2800000000000002,0.0
4106,-2.181602489510555,1.7035421698647428,-2.2800000000000002,0.0
4107,-2.1814135773983736,1.7067536757718298,-2.2800000000000002,0.0
4108,-2.1812879366532147,1.7088895684395302,-2.2800000000000002,0.0
4109,-2.1811659623402466,1.7109631317599896,-2.2800000000000002,0.0
4110,-2.181045755056213,1.7130066555885621,-2.2800000000000002,0.0
4111,-2.18091662642669,1.715201842290449,-2.2800000000000002,0.0
4112,-2.1808004919296455,1.717176128740201,-2.2800000000000002,0.0
4113,-2.18059893970575,1.7206025165464234,-2.2800000000000002,0.0
4114,-2.180392191063119,1.7241172434711465,-2.2800000000000002,0.0
4115,-2.1801196436489674,1.7287505495117217,-2.2800000000000002,0.0
4116,-2.1799429221950843,1.7317548142277301,-2.2800000000000002,0.0
4117,-2.179830888194867,1.7336593922314303,-2.2800000000000002,0.0
4118,-2.179713026689032,1.7356630378306257,-2.2800000000000002,0.0
4119,-2.179591089317735,1.7377359731426756,-2.2800000000000002,0.0
4120,-2.1794672156015107,1.739841826318489,-2.2800000000000002,0.0
4121,-2.1792800335801763,1.743023920681174,-2.2800000000000002,0.0
4122,-2.17908068552474,1.7464128376235888,-2.2800000000000002,0.0
4123,-2.178896708164707,1.7495404527441507,-2.2800000000000002,0.0
4124,-2.178731121463774,1.7523554266600105,-2.2800000000000002,0.0
4125,-2.178614762241814,1.754333533433329,-2.2800000000000002,0.0
4126,-2.178492680182305,1.7564089284449826,-2.2800000000000002,0.0
4127,-2.1783635176895837,1.758604690821245,-2.2800000000000002,0.0
4128,-2.178246875251729,1.760587612264778,-2.2800000000000002,0.0
4129,-2.178132233803142,1.7625365168907552,-2.2800000000000002,0.0
4130,-2.1780104749796716,1.7646064168897506,-2.2800000000000002,0.0
4131,-2.1778804166585926,1.7668174083480928,-2.2800000000000002,0.0
4132,-2.177762373526458,1.7688241415943768,-2.2800000000000002,0.0
4133,-2.1776408517453776,1.770890011872745,-2.2800000000000002,0.0
4134,-2.17735040930263,1.7758275333994535,-2.2800000000000002,0.0
4135,-2.177108175375178,1.779945510166141,-2.2800000000000002,0.0
4136,-2.1768141342266367,1.78494420969134,-2.2800000000000002,0.0
4137,-2.1766577151454167,1.78760333407208,-2.2800000000000002,0.0
4138,-2.1765370153129355,1.7896552312242628,-2.2800000000000002,0.0
4139,-2.1764134863820583,1.7917552230491793,-2.2800000000000002,0.0
4140,-2.176293368377314,1.7937972291298379,-2.2800000000000002,0.0
4141,-2.176066840695194,1.7976481997258777,-2.2800000000000002,0.0
4142,-2.175886252708402,1.800718195501345,-2.2800000000000002,0.0
4143,-2.1755965798802195,1.805642633580448,-2.2800000000000002,0.0
4144,-2.1754305560397618,1.8084650388682284,-2.2800000000000002,0.0
4145,-2.175314246073363,1.810442308297001,-2.2800000000000002,0.0
4146,-2.175186130254157,1.8126202772235114,-2.2800000000000002,0.0
4147,-2.175063546407199,1.814704202621802,-2.2800000000000002,0.0
4148,-2.174936197120501,1.8168691404956656,-2.2800000000000002,0.0
4149,-2.1748182371071265,1.8188744607230285,-2.2800000000000002,0.0
4150,-2.1746519515964984,1.821701314403709,-2.2800000000000002,0.0
4151,-2.1743717819379578,1.8264641985988979,-2.2800000000000002,0.0
4152,-2.174130828644354,1.830560404590165,-2.2800000000000002,0.0
4153,-2.173959134296797,1.8334792084986247,-2.2800000000000002,0.0
4154,-2.173844631379477,1.8354257580930666,-2.2800000000000002,0.0
4155,-2.173727364015269,1.8374193032846013,-2.2800000000000002,0.0
4156,-2.1736065379654113,1.839473346132183,-2.2800000000000002,0.0
4157,-2.1734863368419064,1.8415167652317628,-2.2800000000000002,0.0
4158,-2.1733008017890754,1.8446708611298914,-2.2800000000000002,0.0
4159,-2.1729628373268373,1.8504162569879368,-2.2800000000000002,0.0
4160,-2.17279942708811,1.853194231046296,-2.2800000000000002,0.0
4161,-2.1726216066302624,1.856217178829712,-2.2800000000000002,0.0
4162,-2.172495344037223,1.8583636429113801,-2.2800000000000002,0.0
4163,-2.172382054030938,1.8602895730182278,-2.2800000000000002,0.0
4164,-2.1722633182460536,1.8623080813612645,-2.2800000000000002,0.0
4165,-2.172136584650291,1.8644625524892284,-2.2800000000000002,0.0
4166,-2.171952093192502,1.8675989072716395,-2.2800000000000002,0.0
4167,-2.17174847532783,1.8710604109710582,-2.2800000000000002,0.0
4168,-2.1714750813372987,1.875708108810092,-2.2800000000000002,0.0
4169,-2.1713034978147556,1.8786250286933235,-2.2800000000000002,0.0
4170,-2.1711852761312107,1.8806347973135864,-2.2800000000000002,0.0
4171,-2.1710506709419466,1.8829230855310788,-2.2800000000000002,0.0
4172,-2.170933502088862,1.8849149560335219,-2.2800000000000002,0.0
4173,-2.170811081400951,1.8869961077280042,-2.2800000000000002,0.0
4174,-2.1706960520719845,1.888951606320432,-2.2800000000000002,0.0
4175,-2.1704802281602347,1.8926206128201755,-2.2800000000000002,0.0
4176,-2.1703017242850544,1.8956551786982414,-2.2800000000000002,0.0
4177,-2.170043519360043,1.900044662423435,-2.2800000000000002,0.0
4178,-2.1698995833920183,1.9024915738798556,-2.2800000000000002,0.0
4179,-2.169779120598343,1.9045394413723356,-2.2800000000000002,0.0
4180,-2.169653602992088,1.9066732406786713,-2.2800000000000002,0.0
4181,-2.169524702169537,1.9088645546620333,-2.2800000000000002,0.0
4182,-2.16940061912076,1.9109739664912424,-2.2800000000000002,0.0
4183,-2.169197499965065,1.9144269921380583,-2.2800000000000002,0.0
4184,-2.1689949687940517,1.9178700220452818,-2.2800000000000002,0.0
4185,-2.1687093502784394,1.9227255368106937,-2.2800000000000002,0.0
4186,-2.1685496618844096,1.9254402395091978,-2.2800000000000002,0.0
4187,-2.1684407217240635,1.9272922222350788,-2.2800000000000002,0.0
4188,-2.1683141882290196,1.929443291650825,-2.2800000000000002,0.0
4189,-2.168192306270229,1.9315152849502608,-2.2800000000000002,0.0
4190,-2.1680659082279794,1.9336640516685057,-2.2800000000000002,0.0
4191,-2.167950438677432,1.9356270340278123,-2.2800000000000002,0.0
